#separator:tab		
#separator:tab		
#separator:tab	
#separator:tab		
#separator:tab			
同日	[sound:k-0001_同日.mp3]<br>どうじつ <br> the same day
心不全	[sound:k-1006_心不全.mp3]<br>しんふぜん <br> heart failure
heart failure	<b>心不全<b> <br> しんふぜん <br>[sound:k-1006_心不全.mp3]
[sound:k-1006_心不全.mp3]	heart failure<br> <b>心不全</b> <br> (しんふぜん)
<b>貴重</b> <br> その経験は非常に貴重です。	[sound:s-1006_その経験は非常に貴重です。.mp3] <br> そのけいけんはひじょうにきちょうです。 <br>That experience is very valuable.
[sound:s-1006_その経験は非常に貴重です。.mp3]	<b>貴重</b> <br> その経験は非常に貴重です。<br> そのけいけんはひじょうにきちょうです <br>That experience is very valuable.
不信	[sound:k-1007_不信.mp3]<br>ふしん <br> unfaithfulness, insincerity, perfidy, mistrust, distrust, discredit
unfaithfulness, insincerity, perfidy, mistrust, distrust, discredit	<b>不信<b> <br> ふしん <br>[sound:k-1007_不信.mp3]
[sound:k-1007_不信.mp3]	unfaithfulness, insincerity, perfidy, mistrust, distrust, discredit<br> <b>不信</b> <br> (ふしん)
<b>重ねる</b> <br> 経験を重ねることで成長します。	[sound:s-1007_経験を重ねることで成長します。.mp3] <br> けいけんをかさねることでせいちょうします。 <br>You grow through accumulating experiences.
[sound:s-1007_経験を重ねることで成長します。.mp3]	<b>重ねる</b> <br> 経験を重ねることで成長します。<br> けいけんをかさねることでせいちょうします <br>You grow through accumulating experiences.
不祥事	[sound:k-1008_不祥事.mp3]<br>ふしょうじ <br> scandal, deplorable event
scandal, deplorable event	<b>不祥事<b> <br> ふしょうじ <br>[sound:k-1008_不祥事.mp3]
[sound:k-1008_不祥事.mp3]	scandal, deplorable event<br> <b>不祥事</b> <br> (ふしょうじ)
<b>重視</b> <br> 彼は安全を重視しています。	[sound:s-1008_彼は安全を重視しています。.mp3] <br> かれはあんぜんをじゅうししています。 <br>He prioritizes safety.
[sound:s-1008_彼は安全を重視しています。.mp3]	<b>重視</b> <br> 彼は安全を重視しています。<br> かれはあんぜんをじゅうししています <br>He prioritizes safety.
不振	[sound:k-1009_不振.mp3]<br>ふしん <br> dullness, depression, slump, stagnation
dullness, depression, slump, stagnation	<b>不振<b> <br> ふしん <br>[sound:k-1009_不振.mp3]
[sound:k-1009_不振.mp3]	dullness, depression, slump, stagnation<br> <b>不振</b> <br> (ふしん)
<b>重点</b> <br> その計画の重点を見直す必要があります。	[sound:s-1009_その計画の重点を見直す必要があります。.mp3] <br> そのけいかくのじゅうてんをみなおすひつようがあります。 <br>We need to reconsider the focus of that plan.
[sound:s-1009_その計画の重点を見直す必要があります。.mp3]	<b>重点</b> <br> その計画の重点を見直す必要があります。<br> そのけいかくのじゅうてんをみなおすひつようがあります <br>We need to reconsider the focus of that plan.
来	[sound:k-1010_来.mp3]<br>らい <br> next (year, etc.); since (last month, etc.)
next (year, etc.); since (last month, etc.)	<b>来<b> <br> らい <br>[sound:k-1010_来.mp3]
[sound:k-1010_来.mp3]	next<br> <b>year, etc.); since (last month, etc.) (来</b> <br> (らい)
<b>慎重</b> <br> 重要な決定をする前に慎重に考えてください。	[sound:s-1010_重要な決定をする前に慎重に考えてください。.mp3] <br> じゅうようなけっていをするまえにしんちょうにかんがえてください。 <br>Please think carefully before making important decisions.
[sound:s-1010_重要な決定をする前に慎重に考えてください。.mp3]	<b>慎重</b> <br> 重要な決定をする前に慎重に考えてください。<br> じゅうようなけっていをするまえにしんちょうにかんがえてください <br>Please think carefully before making important decisions.
以来	[sound:k-1011_以来.mp3]<br>いらい <br> since, henceforth
since, henceforth	<b>以来<b> <br> いらい <br>[sound:k-1011_以来.mp3]
[sound:k-1011_以来.mp3]	since, henceforth<br> <b>以来</b> <br> (いらい)
<b>体重</b> <br> 私の体重は最近減りました。	[sound:s-1011_私の体重は最近減りました。.mp3] <br> わたしのたいじゅうはさいきんへりました。 <br>My weight has recently decreased.
[sound:s-1011_私の体重は最近減りました。.mp3]	<b>体重</b> <br> 私の体重は最近減りました。<br> わたしのたいじゅうはさいきんへりました <br>My weight has recently decreased.
従来	[sound:k-1012_従来.mp3]<br>じゅうらい <br> up to now, so far, traditional, existing (e.g. equipment)
up to now, so far, traditional, existing (e.g. equipment)	<b>従来<b> <br> じゅうらい <br>[sound:k-1012_従来.mp3]
[sound:k-1012_従来.mp3]	up to now, so far, traditional, existing<br> <b>e.g. equipment) (従来</b> <br> (じゅうらい)
<b>最近</b> <br> 最近、天気が良いですね。	[sound:s-1012_最近、天気が良いですね。.mp3] <br> さいきん、てんきがいいですね。 <br>"The weather has been good lately, hasn't it?"
[sound:s-1012_最近、天気が良いですね。.mp3]	<b>最近</b> <br> 最近、天気が良いですね。<br> さいきん、てんきがいいですね <br>The weather has been good lately, hasn't it?
将来	[sound:k-1013_将来.mp3]<br>しょうらい <br> future (usually near), prospects
future (usually near), prospects	<b>将来<b> <br> しょうらい <br>[sound:k-1013_将来.mp3]
[sound:k-1013_将来.mp3]	future<br> <b>usually near), prospects (将来</b> <br> (しょうらい)
<b>近代</b> <br> 近代の科学技術は驚くべき進歩を遂げました。	[sound:s-1013_近代の科学技術は驚くべき進歩を遂げました。.mp3] <br> きんだいのかがくぎじゅつはおどろくべきしんぽをとげました。 <br>Modern science and technology have made remarkable progress.
[sound:s-1013_近代の科学技術は驚くべき進歩を遂げました。.mp3]	<b>近代</b> <br> 近代の科学技術は驚くべき進歩を遂げました。<br> きんだいのかがくぎじゅつはおどろくべきしんぽをとげました <br>Modern science and technology have made remarkable progress.
来年	[sound:k-1014_来年.mp3]<br>らいねん <br> next year
next year	<b>来年<b> <br> らいねん <br>[sound:k-1014_来年.mp3]
[sound:k-1014_来年.mp3]	next year<br> <b>来年</b> <br> (らいねん)
<b>付近</b> <br> この付近には良いレストランがあります。	[sound:s-1014_この付近には良いレストランがあります。.mp3] <br> このふきんにはいいれすとらんがあります。 <br>There are good restaurants around here.
[sound:s-1014_この付近には良いレストランがあります。.mp3]	<b>付近</b> <br> この付近には良いレストランがあります。<br> このふきんにはいいれすとらんがあります <br>There are good restaurants around here.
本来	[sound:k-1015_本来.mp3]<br>ほんらい <br> essentially, naturally, by nature, in (and of) itself, originally
essentially, naturally, by nature, in (and of) itself, originally	<b>本来<b> <br> ほんらい <br>[sound:k-1015_本来.mp3]
[sound:k-1015_本来.mp3]	essentially, naturally, by nature, in<br> <b>and of) itself, originally (本来</b> <br> (ほんらい)
<b>近鉄</b> <br> 近鉄電車は便利です。	[sound:s-1015_近鉄電車は便利です。.mp3] <br> きんてつでんしゃはべんりです。 <br>Kintetsu trains are convenient.
[sound:s-1015_近鉄電車は便利です。.mp3]	<b>近鉄</b> <br> 近鉄電車は便利です。<br> きんてつでんしゃはべんりです <br>Kintetsu trains are convenient.
来月	[sound:k-1016_来月.mp3]<br>らいげつ <br> next month
next month	<b>来月<b> <br> らいげつ <br>[sound:k-1016_来月.mp3]
[sound:k-1016_来月.mp3]	next month<br> <b>来月</b> <br> (らいげつ)
<b>側近</b> <br> 彼は政治家の側近です。	[sound:s-1016_彼は政治家の側近です。.mp3] <br> かれはせいじかのそっきんです。 <br>He is a close aide to the politician.
[sound:s-1016_彼は政治家の側近です。.mp3]	<b>側近</b> <br> 彼は政治家の側近です。<br> かれはせいじかのそっきんです <br>He is a close aide to the politician.
来日	[sound:k-1017_来日.mp3]<br>らいにち <br> arrival in Japan, coming to Japan, visit to Japan
arrival in Japan, coming to Japan, visit to Japan	<b>来日<b> <br> らいにち <br>[sound:k-1017_来日.mp3]
[sound:k-1017_来日.mp3]	arrival in Japan, coming to Japan, visit to Japan<br> <b>来日</b> <br> (らいにち)
<b>近所</b> <br> 私の近所には素敵な公園があります。	[sound:s-1017_私の近所には素敵な公園があります。.mp3] <br> わたしのきんじょにはすてきなこうえんがあります。 <br>There is a lovely park in my neighborhood.
[sound:s-1017_私の近所には素敵な公園があります。.mp3]	<b>近所</b> <br> 私の近所には素敵な公園があります。<br> わたしのきんじょにはすてきなこうえんがあります <br>There is a lovely park in my neighborhood.
未来	[sound:k-1018_未来.mp3]<br>みらい <br> the future (usually distant); future tense; the world to come
the future (usually distant); future tense; the world to come	<b>未来<b> <br> みらい <br>[sound:k-1018_未来.mp3]
[sound:k-1018_未来.mp3]	the future<br> <b>usually distant); future tense; the world to come (未来</b> <br> (みらい)
<b>近年</b> <br> 近年、その地域は急速に発展しています。	[sound:s-1018_近年、その地域は急速に発展しています。.mp3] <br> きんねん、そのちいきはきゅうそくにはってんしています。 <br>"In recent years, that area has been developing rapidly."
[sound:s-1018_近年、その地域は急速に発展しています。.mp3]	<b>近年</b> <br> 近年、その地域は急速に発展しています。<br> きんねん、そのちいきはきゅうそくにはってんしています <br>In recent years, that area has been developing rapidly.
来春	[sound:k-1019_来春.mp3]<br>らいしゅん, らいはる <br> next spring
next spring	<b>来春<b> <br> らいしゅん, らいはる <br>[sound:k-1019_来春.mp3]
[sound:k-1019_来春.mp3]	next spring<br> <b>来春</b> <br> (らいしゅん, らいはる)
<b>近畿</b> <br> 近畿地方には多くの観光地があります。	[sound:s-1019_近畿地方には多くの観光地があります。.mp3] <br> きんきちほうにはおおくのかんこうちがあります。 <br>The Kinki region has many tourist attractions.
[sound:s-1019_近畿地方には多くの観光地があります。.mp3]	<b>近畿</b> <br> 近畿地方には多くの観光地があります。<br> きんきちほうにはおおくのかんこうちがあります <br>The Kinki region has many tourist attractions.
作	[sound:k-1020_作.mp3]<br>さく <br> a work, a harvest
a work, a harvest	<b>作<b> <br> さく <br>[sound:k-1020_作.mp3]
[sound:k-1020_作.mp3]	a work, a harvest<br> <b>作</b> <br> (さく)
<b>近郊</b> <br> 東京の近郊に住んでいます。	[sound:s-1020_東京の近郊に住んでいます。.mp3] <br> とうきょうのきんこうにすんでいます。 <br>I live in the outskirts of Tokyo.
[sound:s-1020_東京の近郊に住んでいます。.mp3]	<b>近郊</b> <br> 東京の近郊に住んでいます。<br> とうきょうのきんこうにすんでいます <br>I live in the outskirts of Tokyo.
作る	[sound:k-1021_作る.mp3]<br>つくる <br> to make, to produce, to manufacture, to build, to construct; to prepare (food), to brew (alcohol); to raise, to grow, to cultivate, to train; to till; to draw up (a document), to make out, to prepare, to write; to create (an artistic work, etc.), to compose; to coin (a phrase), to organize, to organise, to establish, to found; to have (a child); to make up (one's face, etc.); to fabricate (an excuse, etc.); to form (a line, etc.); to set (a record); to commit (a sin, etc.)
to make, to produce, to manufacture, to build, to construct; to prepare (food), to brew (alcohol); to raise, to grow, to cultivate, to train; to till; to draw up (a document), to make out, to prepare, to write; to create (an artistic work, etc.), to compose; to coin (a phrase), to organize, to organise, to establish, to found; to have (a child); to make up (one's face, etc.); to fabricate (an excuse, etc.); to form (a line, etc.); to set (a record); to commit (a sin, etc.)	<b>作る<b> <br> つくる <br>[sound:k-1021_作る.mp3]
[sound:k-1021_作る.mp3]	to make, to produce, to manufacture, to build, to construct; to prepare<br> <b>food), to brew (alcohol); to raise, to grow, to cultivate, to train; to till; to draw up (a document), to make out, to prepare, to write; to create (an artistic work, etc.), to compose; to coin (a phrase), to organize, to organise, to establish, to found; to have (a child); to make up (one's face, etc.); to fabricate (an excuse, etc.); to form (a line, etc.); to set (a record); to commit (a sin, etc.) (作る</b> <br> (つくる)
