feeling, mood	<b>気分<b> <br> きぶん <br>[sound:k-1127_気分.mp3]
[sound:k-1227_都心.mp3]	city centre<br> <b>center) (esp. capital city), urban centre, heart of city a metropolis (都心</b> <br> (としん)
(<b>残った分</b>) 残った分は後で処理します。	[sound:s-1227_残った分は後で処理します。.mp3] <br> のこったぶんはあとでしょりします。 <br> The remaining portion will be dealt with later.
[sound:s-1217_十月にはハロウィンがあります。.mp3]	(<b>十月</b>) 十月にはハロウィンがあります。<br> じゅうがつにはハロウィンがあります。 <br>Halloween is in October.	
都議	[sound:k-1228_都議.mp3]<br>とぎ <br> Metropolitan assemblyman
Metropolitan assemblyman	<b>都議<b> <br> とぎ <br>[sound:k-1228_都議.mp3]
[sound:k-1228_都議.mp3]	Metropolitan assemblyman<br> <b>都議</b> <br> (とぎ)
(<b>気分</b>) 今日はとても幸せな気分です。	[sound:s-1228_今日はとても幸せな気分です。.mp3] <br> きょうはとてもしあわせなきぶんです。 <br> I'm feeling very happy today.
[sound:s-1218_十二月はクリスマスの月です。.mp3]	(<b>十二月</b>) 十二月はクリスマスの月です。<br> じゅうにがつはクリスマスのつきです。 <br>December is the month of Christmas.	
都会	[sound:k-1229_都会.mp3]<br>とかい <br> city
city	<b>都会<b> <br> とかい <br>[sound:k-1229_都会.mp3]
[sound:k-1229_都会.mp3]	city<br> <b>都会</b> <br> (とかい)
(<b>会議</b>) 明日の会議の準備をしています。	[sound:s-1229_明日の会議の準備をしています。.mp3] <br> あしたのかいぎのじゅんびをしています。 <br> I'm preparing for tomorrow's meeting.
[sound:s-1219_彼らの間で費用を分けました。.mp3]	(<b>分け</b>) 彼らの間で費用を分けました。<br> かれらのあいだでひようをわけました。 <br>They divided the expenses among themselves.	
平和	[sound:k-1230_平和.mp3]<br>へいわ <br> peace, harmony
peace, harmony	<b>平和<b> <br> へいわ <br>[sound:k-1230_平和.mp3]
[sound:k-1230_平和.mp3]	peace, harmony<br> <b>平和</b> <br> (へいわ)
(<b>議員</b>) 彼は国会議員です。	[sound:s-1230_彼は国会議員です。.mp3] <br> かれはこっかいぎいんです。 <br> He is a member of parliament.
[sound:s-1220_このケーキを分けてください。.mp3]	(<b>分ける</b>) このケーキを分けてください。<br> このケーキをわけてください。 <br>Please divide this cake.	
和平	[sound:k-1231_和平.mp3]<br>わへい <br> peace
peace	<b>和平<b> <br> わへい <br>[sound:k-1231_和平.mp3]
[sound:k-1231_和平.mp3]	peace<br> <b>和平</b> <br> (わへい)
(<b>議会</b>) その議会は重要な法案を扱います。	[sound:s-1231_その議会は重要な法案を扱います。.mp3] <br> そのぎかいはじゅうようなほうあんをあつかいます。 <br> The parliament deals with important bills.
[sound:s-1221_自分の能力を信じてください。.mp3]	(<b>自分</b>) 自分の能力を信じてください。<br> じぶんののうりょくをしんじてください。 <br>Believe in your own abilities.	
グアテマラ共和国	[sound:k-1232_グアテマラ共和国.mp3]<br>グアテマラきょうわこく <br> Republic of Guatemala
Republic of Guatemala	<b>グアテマラ共和国<b> <br> グアテマラきょうわこく <br>[sound:k-1232_グアテマラ共和国.mp3]
[sound:k-1232_グアテマラ共和国.mp3]	Republic of Guatemala<br> <b>グアテマラ共和国</b> <br> (グアテマラきょうわこく)
(<b>議長</b>) 彼は会議の議長です。	[sound:s-1232_彼は会議の議長です。.mp3] <br> かれはかいぎのぎちょうです。 <br> He is the chairman of the meeting.
[sound:s-1222_問題の一部分を解決しました。.mp3]	(<b>部分</b>) 問題の一部分を解決しました。<br> もんだいのいちぶぶんをかいけつしました。 <br>We solved a part of the problem.	
緩和	[sound:k-1233_緩和.mp3]<br>かんわ <br> relief, mitigation, alleviation, relaxation, softening
relief, mitigation, alleviation, relaxation, softening	<b>緩和<b> <br> かんわ <br>[sound:k-1233_緩和.mp3]
[sound:k-1233_緩和.mp3]	relief, mitigation, alleviation, relaxation, softening<br> <b>緩和</b> <br> (かんわ)
(<b>協議</b>) 次のステップについて協議しましょう。	[sound:s-1233_次のステップについて協議しましょう。.mp3] <br> つぎのステップについてきょうぎしましょう。 <br> Let's discuss the next steps.
[sound:s-1223_彼は医学の分野で研究しています。.mp3]	(<b>分野</b>) 彼は医学の分野で研究しています。<br> かれはいがくのぶんやでけんきゅうしています。 <br>He is researching in the field of medicine.	
朝鮮民主主義人民共和国	[sound:k-1234_朝鮮民主主義人民共和国.mp3]<br>ちょうせんみんしゅしゅぎじんみんきょうわこく <br> Democratic People's Republic of Korea (North Korea), DPRK
Democratic People's Republic of Korea (North Korea), DPRK	<b>朝鮮民主主義人民共和国<b> <br> ちょうせんみんしゅしゅぎじんみんきょうわこく <br>[sound:k-1234_朝鮮民主主義人民共和国.mp3]
[sound:k-1234_朝鮮民主主義人民共和国.mp3]	Democratic People's Republic of Korea<br> <b>North Korea), DPRK (朝鮮民主主義人民共和国</b> <br> (ちょうせんみんしゅしゅぎじんみんきょうわこく)
(<b>決議</b>) 彼らは重要な問題に関する決議を採択しました。	[sound:s-1234_彼らは重要な問題に関する決議を採択しました。.mp3] <br> かれらはじゅうようなもんだいにかんするけつぎをさいたくしました。 <br> They adopted a resolution on an important issue.
[sound:s-1224_彼らは準備が十分です。.mp3]	(<b>十分</b>) 彼らは準備が十分です。<br> かれらはじゅんびがじゅうぶんです。 <br>They are well-prepared.	
和解	[sound:k-1235_和解.mp3]<br>わかい, わげ <br> reconciliation, settlement, accommodation, compromise, mediation, rapprochement; (legal) settlement; translation of a foreign language into Japanese
reconciliation, settlement, accommodation, compromise, mediation, rapprochement; (legal) settlement; translation of a foreign language into Japanese	<b>和解<b> <br> わかい, わげ <br>[sound:k-1235_和解.mp3]
[sound:k-1235_和解.mp3]	reconciliation, settlement, accommodation, compromise, mediation, rapprochement;<br> <b>legal) settlement; translation of a foreign language into Japanese (和解</b> <br> (わかい, わげ)
(<b>審議</b>) その法案について審議が行われました。	[sound:s-1235_その法案について審議が行われました。.mp3] <br> そのほうあんについてしんぎがおこなわれました。 <br> Deliberations were held on the bill.
[sound:s-1225_古い家具を処分する必要があります。.mp3]	(<b>処分</b>) 古い家具を処分する必要があります。<br> ふるいかぐをしょぶんするひつようがあります。 <br>We need to dispose of old furniture.	
共和	[sound:k-1236_共和.mp3]<br>きょうわ <br> republicanism, cooperation
republicanism, cooperation	<b>共和<b> <br> きょうわ <br>[sound:k-1236_共和.mp3]
[sound:k-1236_共和.mp3]	republicanism, cooperation<br> <b>共和</b> <br> (きょうわ)
(<b>論議</b>) その提案について激しい論議が行われました。	[sound:s-1236_その提案について激しい論議が行われました。.mp3] <br> そのていあんについてはげしいろんぎがおこなわれました。 <br> There was intense debate on the proposal.
[sound:s-1226_ピザを半分に切ってください。.mp3]	(<b>半分</b>) ピザを半分に切ってください。<br> ピザをはんぶんにきってください。 <br>Please cut the pizza in half.	
昭和	[sound:k-1237_昭和.mp3]<br>しょうわ <br> Showa era (1926.12.25-1989.1.7)
Showa era (1926.12.25-1989.1.7)	<b>昭和<b> <br> しょうわ <br>[sound:k-1237_昭和.mp3]
[sound:k-1237_昭和.mp3]	Showa era<br> <b>1926.12.25-1989.1.7) (昭和</b> <br> (しょうわ)
(<b>閣議</b>) 閣議で新しい政策が決定されました。	[sound:s-1237_閣議で新しい政策が決定されました。.mp3] <br> かくぎであたらしいせいさくがけっていされました。 <br> A new policy was decided in the cabinet meeting.
[sound:s-1227_残った分は後で処理します。.mp3]	(<b>残った分</b>) 残った分は後で処理します。<br> のこったぶんはあとでしょりします。 <br>The remaining portion will be dealt with later.	
共和党	[sound:k-1238_共和党.mp3]<br>きょうわとう <br> Republican Party
Republican Party	<b>共和党<b> <br> きょうわとう <br>[sound:k-1238_共和党.mp3]
[sound:k-1238_共和党.mp3]	Republican Party<br> <b>共和党</b> <br> (きょうわとう)
(<b>議席</b>) 彼は国会で重要な議席を持っています。	[sound:s-1238_彼は国会で重要な議席を持っています。.mp3] <br> かれはこっかいでじゅうようなぎせきをもっています。 <br> He holds an important seat in parliament.
[sound:s-1228_今日はとても幸せな気分です。.mp3]	(<b>気分</b>) 今日はとても幸せな気分です。<br> きょうはとてもしあわせなきぶんです。 <br>I'm feeling very happy today.	
大和	[sound:k-1239_大和.mp3]<br>やまと <br> ancient Japan
ancient Japan	<b>大和<b> <br> やまと <br>[sound:k-1239_大和.mp3]
[sound:k-1239_大和.mp3]	ancient Japan<br> <b>大和</b> <br> (やまと)
(<b>後</b>) 食事の後で散歩しましょう。	[sound:s-1239_食事の後で散歩しましょう。.mp3] <br> しょくじのあとでさんぽしましょう。 <br> Let's take a walk after dinner.
[sound:s-1229_明日の会議の準備をしています。.mp3]	(<b>会議</b>) 明日の会議の準備をしています。<br> あしたのかいぎのじゅんびをしています。 <br>I'm preparing for tomorrow's meeting.	
大統領	[sound:k-1240_大統領.mp3]<br>だいとうりょう <br> president, chief executive
president, chief executive	<b>大統領<b> <br> だいとうりょう <br>[sound:k-1240_大統領.mp3]
[sound:k-1240_大統領.mp3]	president, chief executive<br> <b>大統領</b> <br> (だいとうりょう)
(<b>午後</b>) 午後は会議があります。	[sound:s-1240_午後は会議があります。.mp3] <br> ごごはかいぎがあります。 <br> There's a meeting in the afternoon.
[sound:s-1230_彼は国会議員です。.mp3]	(<b>議員</b>) 彼は国会議員です。<br> かれはこっかいぎいんです。 <br>He is a member of parliament.	
統一	[sound:k-1241_統一.mp3]<br>とういつ <br> unity, consolidation, uniformity, unification, compatible
unity, consolidation, uniformity, unification, compatible	<b>統一<b> <br> とういつ <br>[sound:k-1241_統一.mp3]
[sound:k-1241_統一.mp3]	unity, consolidation, uniformity, unification, compatible<br> <b>統一</b> <br> (とういつ)
(<b>後ろ</b>) 彼は私の後ろに座っています。	[sound:s-1241_彼は私の後ろに座っています。.mp3] <br> かれはわたしのうしろにすわっています。 <br> He's sitting behind me.
[sound:s-1231_その議会は重要な法案を扱います。.mp3]	(<b>議会</b>) その議会は重要な法案を扱います。<br> そのぎかいはじゅうようなほうあんをあつかいます。 <br>The parliament deals with important bills.	
伝統	[sound:k-1242_伝統.mp3]<br>でんとう <br> tradition, convention
tradition, convention	<b>伝統<b> <br> でんとう <br>[sound:k-1242_伝統.mp3]
[sound:k-1242_伝統.mp3]	tradition, convention<br> <b>伝統</b> <br> (でんとう)
(<b>今後</b>) この問題は今後も重要です。	[sound:s-1242_この問題は今後も重要です。.mp3] <br> このもんだいはこんごもじゅうようです。 <br> This issue will remain important in the future.
[sound:s-1232_彼は会議の議長です。.mp3]	(<b>議長</b>) 彼は会議の議長です。<br> かれはかいぎのぎちょうです。 <br>He is the chairman of the meeting.	
統合	[sound:k-1243_統合.mp3]<br>とうごう <br> integration, unification, synthesis; integrated, built-in
