相続税	[sound:k-1409_相続税.mp3]<br>そうぞくぜい <br> inheritance tax, death duty
<b>情勢</b> <br> 国際情勢は不安定な状況です。	[sound:s-1529_国際情勢は不安定な状況です。.mp3] <br> こくさいじょうせいはふあんていなじょうきょうです。 <br>The international situation is unstable.
[sound:s-1529_国際情勢は不安定な状況です。.mp3]	<b>情勢</b> <br> 国際情勢は不安定な状況です。<br> こくさいじょうせいはふあんていなじょうきょうです <br>The international situation is unstable.
午後	[sound:k-1530_午後.mp3]<br>ごご <br> afternoon, p.m.
afternoon, p.m.	<b>午後<b> <br> ごご <br>[sound:k-1530_午後.mp3]
[sound:k-1530_午後.mp3]	afternoon, p.m.<br> <b>午後</b> <br> (ごご)
<b>情報</b> <br> このウェブサイトは最新の情報を提供しています。	[sound:s-1530_このウェブサイトは最新の情報を提供しています。.mp3] <br> このうぇぶさいとはさいしんのじょうほうをていきょうしています。 <br>This website provides the latest information.
[sound:s-1530_このウェブサイトは最新の情報を提供しています。.mp3]	<b>情報</b> <br> このウェブサイトは最新の情報を提供しています。<br> このうぇぶさいとはさいしんのじょうほうをていきょうしています <br>This website provides the latest information.
午前	[sound:k-1531_午前.mp3]<br>ごぜん <br> morning, a.m.
morning, a.m.	<b>午前<b> <br> ごぜん <br>[sound:k-1531_午前.mp3]
[sound:k-1531_午前.mp3]	morning, a.m.<br> <b>午前</b> <br> (ごぜん)
<b>表情</b> <br> 彼女の表情から彼女の気持ちが読み取れる。	[sound:s-1531_彼女の表情から彼女の気持ちが読み取れる。.mp3] <br> かのじょのひょうじょうからかのじょのきもちがよみとれる。 <br>You can read her feelings from her expression.
[sound:s-1531_彼女の表情から彼女の気持ちが読み取れる。.mp3]	<b>表情</b> <br> 彼女の表情から彼女の気持ちが読み取れる。<br> かのじょのひょうじょうからかのじょのきもちがよみとれる <br>You can read her feelings from her expression.
正午	[sound:k-1532_正午.mp3]<br>しょうご <br> noon, mid-day
noon, mid-day	<b>正午<b> <br> しょうご <br>[sound:k-1532_正午.mp3]
[sound:k-1532_正午.mp3]	noon, mid-day<br> <b>正午</b> <br> (しょうご)
<b>感情</b> <br> 彼の感情が高ぶっているのが見えた。	[sound:s-1532_彼の感情が高ぶっているのが見えた。.mp3] <br> かれのかんじょうがたかぶっているのがみえた。 <br>It was visible that his emotions were running high.
[sound:s-1532_彼の感情が高ぶっているのが見えた。.mp3]	<b>感情</b> <br> 彼の感情が高ぶっているのが見えた。<br> かれのかんじょうがたかぶっているのがみえた <br>It was visible that his emotions were running high.
午	[sound:k-1533_午.mp3]<br>うま <br> seventh sign of Chinese zodiac (The Horse, 11am-1pm, south, May)
seventh sign of Chinese zodiac (The Horse, 11am-1pm, south, May)	<b>午<b> <br> うま <br>[sound:k-1533_午.mp3]
[sound:k-1533_午.mp3]	seventh sign of Chinese zodiac<br> <b>The Horse, 11am-1pm, south, May) (午</b> <br> (うま)
<b>実情</b> <br> 彼の失業の実情を理解していなかった。	[sound:s-1533_彼の失業の実情を理解していなかった。.mp3] <br> かれのしつぎょうのじつじょうをりかいしていなかった。 <br>I didn't understand the true situation of his unemployment.
[sound:s-1533_彼の失業の実情を理解していなかった。.mp3]	<b>実情</b> <br> 彼の失業の実情を理解していなかった。<br> かれのしつぎょうのじつじょうをりかいしていなかった <br>I didn't understand the true situation of his unemployment.
午	[sound:k-1534_午.mp3]<br>ひる <br> noon, midday; daytime; lunch
noon, midday; daytime; lunch	<b>午<b> <br> ひる <br>[sound:k-1534_午.mp3]
[sound:k-1534_午.mp3]	noon, midday; daytime; lunch<br> <b>午</b> <br> (ひる)
<b>苦情</b> <br> 顧客からの苦情を真剣に受け止めるべきだ。	[sound:s-1534_顧客からの苦情を真剣に受け止めるべきだ。.mp3] <br> こきゃくからのくじょうをしんけんにうけとめるべきだ。 <br>We should take customer complaints seriously.
[sound:s-1534_顧客からの苦情を真剣に受け止めるべきだ。.mp3]	<b>苦情</b> <br> 顧客からの苦情を真剣に受け止めるべきだ。<br> こきゃくからのくじょうをしんけんにうけとめるべきだ <br>We should take customer complaints seriously.
子午線	[sound:k-1535_子午線.mp3]<br>しごせん <br> the meridian
the meridian	<b>子午線<b> <br> しごせん <br>[sound:k-1535_子午線.mp3]
[sound:k-1535_子午線.mp3]	the meridian<br> <b>子午線</b> <br> (しごせん)
<b>情熱</b> <br> 彼の仕事への情熱は誰にも負けない。	[sound:s-1535_彼の仕事への情熱は誰にも負けない。.mp3] <br> かれのしごとへのじょうねつはだれにもまけない。 <br>His passion for work is unmatched by anyone.
[sound:s-1535_彼の仕事への情熱は誰にも負けない。.mp3]	<b>情熱</b> <br> 彼の仕事への情熱は誰にも負けない。<br> かれのしごとへのじょうねつはだれにもまけない <br>His passion for work is unmatched by anyone.
端午	[sound:k-1536_端午.mp3]<br>たんご <br> Boy's Day celebration (May 5th)
Boy's Day celebration (May 5th)	<b>端午<b> <br> たんご <br>[sound:k-1536_端午.mp3]
[sound:k-1536_端午.mp3]	Boy's Day celebration<br> <b>May 5th) (端午</b> <br> (たんご)
<b>愛情</b> <br> 母は子供たちにたくさんの愛情を注いだ。	[sound:s-1536_母は子供たちにたくさんの愛情を注いだ。.mp3] <br> はははこどもたちにたくさんのあいじょうをそそいだ。 <br>The mother poured out much love to her children.
[sound:s-1536_母は子供たちにたくさんの愛情を注いだ。.mp3]	<b>愛情</b> <br> 母は子供たちにたくさんの愛情を注いだ。<br> はははこどもたちにたくさんのあいじょうをそそいだ <br>The mother poured out much love to her children.
午過ぎ	[sound:k-1537_午過ぎ.mp3]<br>ひるすぎ <br> after noon
after noon	<b>午過ぎ<b> <br> ひるすぎ <br>[sound:k-1537_午過ぎ.mp3]
[sound:k-1537_午過ぎ.mp3]	after noon<br> <b>午過ぎ</b> <br> (ひるすぎ)
<b>投資</b> <br> 彼は新しいビジネスに投資するつもりです。	[sound:s-1537_彼は新しいビジネスに投資するつもりです。.mp3] <br> かれはあたらしいびじねすにとうしするつもりです。 <br>He intends to invest in a new business.
[sound:s-1537_彼は新しいビジネスに投資するつもりです。.mp3]	<b>投資</b> <br> 彼は新しいビジネスに投資するつもりです。<br> かれはあたらしいびじねすにとうしするつもりです <br>He intends to invest in a new business.
午后	[sound:k-1538_午后.mp3]<br>ごご <br> afternoon, p.m.
afternoon, p.m.	<b>午后<b> <br> ごご <br>[sound:k-1538_午后.mp3]
[sound:k-1538_午后.mp3]	afternoon, p.m.<br> <b>午后</b> <br> (ごご)
<b>投手</b> <br> このチームの投手は非常に優れています。	[sound:s-1538_このチームの投手は非常に優れています。.mp3] <br> このちーむのとうしゅはひじょうにすぐれています。 <br>The pitcher of this team is very excellent.
[sound:s-1538_このチームの投手は非常に優れています。.mp3]	<b>投手</b> <br> このチームの投手は非常に優れています。<br> このちーむのとうしゅはひじょうにすぐれています <br>The pitcher of this team is very excellent.
午後中	[sound:k-1539_午後中.mp3]<br>ごごじゅう <br> throughout the afternoon
throughout the afternoon	<b>午後中<b> <br> ごごじゅう <br>[sound:k-1539_午後中.mp3]
[sound:k-1539_午後中.mp3]	throughout the afternoon<br> <b>午後中</b> <br> (ごごじゅう)
<b>投票</b> <br> 明日の選挙で投票する予定です。	[sound:s-1539_明日の選挙で投票する予定です。.mp3] <br> あしたのせんきょでとうひょうするよていです。 <br>I plan to vote in tomorrow's election.
[sound:s-1539_明日の選挙で投票する予定です。.mp3]	<b>投票</b> <br> 明日の選挙で投票する予定です。<br> あしたのせんきょでとうひょうするよていです <br>I plan to vote in tomorrow's election.
指	[sound:k-1540_指.mp3]<br>ゆび, および, おゆび <br> finger, toe, digit
finger, toe, digit	<b>指<b> <br> ゆび, および, おゆび <br>[sound:k-1540_指.mp3]
[sound:k-1540_指.mp3]	finger, toe, digit<br> <b>指</b> <br> (ゆび, および, おゆび)
<b>国民投票</b> <br> 政府は国民投票を実施することを決定した。	[sound:s-1540_政府は国民投票を実施することを決定した。.mp3] <br> せいふはこくみんとうひょうをじっしすることをけっていした。 <br>The government decided to hold a national referendum.
[sound:s-1540_政府は国民投票を実施することを決定した。.mp3]	<b>国民投票</b> <br> 政府は国民投票を実施することを決定した。<br> せいふはこくみんとうひょうをじっしすることをけっていした <br>The government decided to hold a national referendum.
指導	[sound:k-1541_指導.mp3]<br>しどう <br> leadership, guidance, coaching; shido (disciplinary action for a minor infringement of the rules of judo)
leadership, guidance, coaching; shido (disciplinary action for a minor infringement of the rules of judo)	<b>指導<b> <br> しどう <br>[sound:k-1541_指導.mp3]
[sound:k-1541_指導.mp3]	leadership, guidance, coaching; shido<br> <b>disciplinary action for a minor infringement of the rules of judo) (指導</b> <br> (しどう)
<b>投球</b> <br> 彼の投球は速く、正確です。	[sound:s-1541_彼の投球は速く、正確です。.mp3] <br> かれのとうきゅうははやく、せいかくです。 <br>His pitching is fast and accurate.
[sound:s-1541_彼の投球は速く、正確です。.mp3]	<b>投球</b> <br> 彼の投球は速く、正確です。<br> かれのとうきゅうははやく、せいかくです <br>His pitching is fast and accurate.
指揮	[sound:k-1542_指揮.mp3]<br>しき <br> command, direction
command, direction	<b>指揮<b> <br> しき <br>[sound:k-1542_指揮.mp3]
[sound:k-1542_指揮.mp3]	command, direction<br> <b>指揮</b> <br> (しき)
<b>完投</b> <br> 彼はこのシーズンで3回完投した。	[sound:s-1542_彼はこのシーズンで3回完投した。.mp3] <br> かれはこのしーずんで3かいかんとうした。 <br>He completed three games this season.
[sound:s-1542_彼はこのシーズンで3回完投した。.mp3]	<b>完投</b> <br> 彼はこのシーズンで3回完投した。<br> かれはこのしーずんで3かいかんとうした <br>He completed three games this season.
指定	[sound:k-1543_指定.mp3]<br>してい <br> designation, specification, assignment, appointment, pointing at
designation, specification, assignment, appointment, pointing at	<b>指定<b> <br> してい <br>[sound:k-1543_指定.mp3]
[sound:k-1543_指定.mp3]	designation, specification, assignment, appointment, pointing at<br> <b>指定</b> <br> (してい)
<b>継投</b> <br> 監督は継投を計画している。	[sound:s-1543_監督は継投を計画している。.mp3] <br> かんとくはけいとうをけいかくしている。 <br>The manager is planning to use relief pitchers.
