[sound:4c-k-同日.mp3]	<b>同日</b> <br> どうじつ <br> the same day
東の空が明るくなってきました。 <br><br> (東)	<b>ひがしのそらがあかるくなってきました。</b> <br> The eastern sky is getting brighter. <br> [sound:4c-s-東の空が明るくなってきました。.mp3]
The eastern sky is getting brighter.	<b>東の空が明るくなってきました。</b> <br> ひがしのそらがあかるくなってきました。 <br><br> (東) <br> [sound:4c-s-東の空が明るくなってきました。.mp3]
[sound:4c-k-東京.mp3]	<b>東京</b> <br> とうきょう <br> Tokyo (current capital of Japan)
東京	<b>とうきょう</b> <br> Tokyo (current capital of Japan) <br> [sound:4c-k-東京.mp3]
Tokyo (current capital of Japan)	<b>東京</b> <br> とうきょう <br> [sound:4c-k-東京.mp3]
[sound:4c-s-東京は日本の首都です。.mp3]	<b>東京は日本の首都です。</b> <br> とうきょうはにほんのしゅとです。 <br><br> (東京) <br> Tokyo is the capital of Japan.
東京は日本の首都です。 <br><br> (東京)	<b>とうきょうはにほんのしゅとです。</b> <br> Tokyo is the capital of Japan. <br> [sound:4c-s-東京は日本の首都です。.mp3]
Tokyo is the capital of Japan.	<b>東京は日本の首都です。</b> <br> とうきょうはにほんのしゅとです。 <br><br> (東京) <br> [sound:4c-s-東京は日本の首都です。.mp3]
[sound:4c-k-中東.mp3]	<b>中東</b> <br> ちゅうとう <br> Middle East
中東	<b>ちゅうとう</b> <br> Middle East <br> [sound:4c-k-中東.mp3]
Middle East	<b>中東</b> <br> ちゅうとう <br> [sound:4c-k-中東.mp3]
[sound:4c-s-中東のニュースを読んでいます。.mp3]	<b>中東のニュースを読んでいます。</b> <br> ちゅうとうのニュースをよんでいます。 <br><br> (中東) <br> I'm reading Middle East news.
中東のニュースを読んでいます。 <br><br> (中東)	<b>ちゅうとうのニュースをよんでいます。</b> <br> I'm reading Middle East news. <br> [sound:4c-s-中東のニュースを読んでいます。.mp3]
I'm reading Middle East news.	<b>中東のニュースを読んでいます。</b> <br> ちゅうとうのニュースをよんでいます。 <br><br> (中東) <br> [sound:4c-s-中東のニュースを読んでいます。.mp3]
[sound:4c-k-東海.mp3]	<b>東海</b> <br> とうかい <br> region south of Tokyo on Pacific Ocean side of Japan, eastern sea
東海	<b>とうかい</b> <br> region south of Tokyo on Pacific Ocean side of Japan, eastern sea <br> [sound:4c-k-東海.mp3]
region south of Tokyo on Pacific Ocean side of Japan, eastern sea	<b>東海</b> <br> とうかい <br> [sound:4c-k-東海.mp3]
[sound:4c-s-東海地方は美しい海があります。.mp3]	<b>東海地方は美しい海があります。</b> <br> とうかいちほうはうつくしいうみがあります。 <br><br> (東海) <br> The Tokai region has beautiful seas.
東海地方は美しい海があります。 <br><br> (東海)	<b>とうかいちほうはうつくしいうみがあります。</b> <br> The Tokai region has beautiful seas. <br> [sound:4c-s-東海地方は美しい海があります。.mp3]
The Tokai region has beautiful seas.	<b>東海地方は美しい海があります。</b> <br> とうかいちほうはうつくしいうみがあります。 <br><br> (東海) <br> [sound:4c-s-東海地方は美しい海があります。.mp3]
[sound:4c-k-患者.mp3]	<b>患者</b> <br> かんじゃ <br> (a) patient
患者	<b>かんじゃ</b> <br> (a) patient <br> [sound:4c-k-患者.mp3]
(a) patient	<b>患者</b> <br> かんじゃ <br> [sound:4c-k-患者.mp3]
[sound:4c-s-病院には多くの患者がいます。.mp3]	<b>病院には多くの患者がいます。</b> <br> びょういんにはおおくのかんじゃがいます。 <br><br> (患者) <br> There are many patients in the hospital.
病院には多くの患者がいます。 <br><br> (患者)	<b>びょういんにはおおくのかんじゃがいます。</b> <br> There are many patients in the hospital. <br> [sound:4c-s-病院には多くの患者がいます。.mp3]
There are many patients in the hospital.	<b>病院には多くの患者がいます。</b> <br> びょういんにはおおくのかんじゃがいます。 <br><br> (患者) <br> [sound:4c-s-病院には多くの患者がいます。.mp3]
[sound:4c-k-関係者.mp3]	<b>関係者</b> <br> かんけいしゃ <br> authorized people, authorised people, person(s) concerned
関係者	<b>かんけいしゃ</b> <br> authorized people, authorised people, person(s) concerned <br> [sound:4c-k-関係者.mp3]
authorized people, authorised people, person(s) concerned	<b>関係者</b> <br> かんけいしゃ <br> [sound:4c-k-関係者.mp3]
[sound:4c-s-関係者が会議に出席しました。.mp3]	<b>関係者が会議に出席しました。</b> <br> かんけいしゃがかいぎにしゅっせきしました。 <br><br> (関係者) <br> Stakeholders attended the meeting.
関係者が会議に出席しました。 <br><br> (関係者)	<b>かんけいしゃがかいぎにしゅっせきしました。</b> <br> Stakeholders attended the meeting. <br> [sound:4c-s-関係者が会議に出席しました。.mp3]
Stakeholders attended the meeting.	<b>関係者が会議に出席しました。</b> <br> かんけいしゃがかいぎにしゅっせきしました。 <br><br> (関係者) <br> [sound:4c-s-関係者が会議に出席しました。.mp3]
[sound:4c-k-記者.mp3]	<b>記者</b> <br> きしゃ <br> reporter
記者	<b>きしゃ</b> <br> reporter <br> [sound:4c-k-記者.mp3]
reporter	<b>記者</b> <br> きしゃ <br> [sound:4c-k-記者.mp3]
[sound:4c-s-記者が事件を報道しました。.mp3]	<b>記者が事件を報道しました。</b> <br> きしゃがじけんをほうどうしました。 <br><br> (記者) <br> The journalist reported the incident.
記者が事件を報道しました。 <br><br> (記者)	<b>きしゃがじけんをほうどうしました。</b> <br> The journalist reported the incident. <br> [sound:4c-s-記者が事件を報道しました。.mp3]
The journalist reported the incident.	<b>記者が事件を報道しました。</b> <br> きしゃがじけんをほうどうしました。 <br><br> (記者) <br> [sound:4c-s-記者が事件を報道しました。.mp3]
[sound:4c-k-業者.mp3]	<b>業者</b> <br> ぎょうしゃ <br> trader, merchant
業者	<b>ぎょうしゃ</b> <br> trader, merchant <br> [sound:4c-k-業者.mp3]
trader, merchant	<b>業者</b> <br> ぎょうしゃ <br> [sound:4c-k-業者.mp3]
[sound:4c-s-業者と契約を結びました。.mp3]	<b>業者と契約を結びました。</b> <br> ぎょうしゃとけいやくをむすびました。 <br><br> (業者) <br> I signed a contract with the vendor.
業者と契約を結びました。 <br><br> (業者)	<b>ぎょうしゃとけいやくをむすびました。</b> <br> I signed a contract with the vendor. <br> [sound:4c-s-業者と契約を結びました。.mp3]
I signed a contract with the vendor.	<b>業者と契約を結びました。</b> <br> ぎょうしゃとけいやくをむすびました。 <br><br> (業者) <br> [sound:4c-s-業者と契約を結びました。.mp3]
[sound:4c-k-党.mp3]	<b>党</b> <br> とう <br> party (political); faction, -ite
党	<b>とう</b> <br> party (political); faction, -ite <br> [sound:4c-k-党.mp3]
party (political); faction, -ite	<b>党</b> <br> とう <br> [sound:4c-k-党.mp3]
[sound:4c-s-党の新しい方針が発表されました。.mp3]	<b>党の新しい方針が発表されました。</b> <br> とうのあたらしいほうしんがはっぴょうされました。 <br><br> (党) <br> The party’s new policy was announced.
党の新しい方針が発表されました。 <br><br> (党)	<b>とうのあたらしいほうしんがはっぴょうされました。</b> <br> The party’s new policy was announced. <br> [sound:4c-s-党の新しい方針が発表されました。.mp3]
The party’s new policy was announced.	<b>党の新しい方針が発表されました。</b> <br> とうのあたらしいほうしんがはっぴょうされました。 <br><br> (党) <br> [sound:4c-s-党の新しい方針が発表されました。.mp3]
[sound:4c-k-共産党.mp3]	<b>共産党</b> <br> きょうさんとう <br> Communist Party
共産党	<b>きょうさんとう</b> <br> Communist Party <br> [sound:4c-k-共産党.mp3]
Communist Party	<b>共産党</b> <br> きょうさんとう <br> [sound:4c-k-共産党.mp3]
[sound:4c-s-共産党の活動について調べました。.mp3]	<b>共産党の活動について調べました。</b> <br> きょうさんとうのかつどうについてしらべました。 <br><br> (共産党) <br> I researched the Communist Party’s activities.
共産党の活動について調べました。 <br><br> (共産党)	<b>きょうさんとうのかつどうについてしらべました。</b> <br> I researched the Communist Party’s activities. <br> [sound:4c-s-共産党の活動について調べました。.mp3]
I researched the Communist Party’s activities.	<b>共産党の活動について調べました。</b> <br> きょうさんとうのかつどうについてしらべました。 <br><br> (共産党) <br> [sound:4c-s-共産党の活動について調べました。.mp3]
[sound:4c-k-社会党.mp3]	<b>社会党</b> <br> しゃかいとう <br> Socialist Party
社会党	<b>しゃかいとう</b> <br> Socialist Party <br> [sound:4c-k-社会党.mp3]
Socialist Party	<b>社会党</b> <br> しゃかいとう <br> [sound:4c-k-社会党.mp3]
[sound:4c-s-社会党が政策を提案しました。.mp3]	<b>社会党が政策を提案しました。</b> <br> しゃかいとうがせいさくをていあんしました。 <br><br> (社会党) <br> The Socialist Party proposed policies.
社会党が政策を提案しました。 <br><br> (社会党)	<b>しゃかいとうがせいさくをていあんしました。</b> <br> The Socialist Party proposed policies. <br> [sound:4c-s-社会党が政策を提案しました。.mp3]
The Socialist Party proposed policies.	<b>社会党が政策を提案しました。</b> <br> しゃかいとうがせいさくをていあんしました。 <br><br> (社会党) <br> [sound:4c-s-社会党が政策を提案しました。.mp3]
[sound:4c-k-新党.mp3]	<b>新党</b> <br> しんとう <br> new (political) party
新党	<b>しんとう</b> <br> new (political) party <br> [sound:4c-k-新党.mp3]
new (political) party	<b>新党</b> <br> しんとう <br> [sound:4c-k-新党.mp3]
[sound:4c-s-新党が結成されました。.mp3]	<b>新党が結成されました。</b> <br> しんとうがけっせいされました。 <br><br> (新党) <br> A new political party was formed.
新党が結成されました。 <br><br> (新党)	<b>しんとうがけっせいされました。</b> <br> A new political party was formed. <br> [sound:4c-s-新党が結成されました。.mp3]
A new political party was formed.	<b>新党が結成されました。</b> <br> しんとうがけっせいされました。 <br><br> (新党) <br> [sound:4c-s-新党が結成されました。.mp3]
[sound:4c-k-地.mp3]	<b>地</b> <br> ち <br> earth, ground, land, soil; place; territory; bottom (of a package, book, etc.)
